X,Y,N
-5.962943,-7.1706376,4
-6.9818163,-2.1887136,4
-4.6935496,-7.2446475,4
2.0517125,-5.6815906,4
2.0627034,-5.869201,4
-8.863305,8.998058,4
-7.885158,9.665138,4
-9.107001,10.092568,4
-2.2984366,-9.574496,4
-4.8096933,-8.512007,4
-0.7704819,-4.4889774,4
4.8207235,3.5979273,4
-3.92705,-4.890899,4
4.8561187,-5.2385583,4
-0.90060663,-9.223082,4
-3.8885908,-1.3775316,4
-2.062588,-5.948991,4
-2.6237974,11.050699,4
-2.0321224,10.913022,4
12.346402,4.1602864,4
-8.714611,-11.350317,4
-3.5351427,-7.3855915,4
-0.029076662,9.562169,4
14.316712,-1.4691615,4
-4.276677,0.043947075,4
-8.368109,-1.9428167,4
4.347152,-5.822685,4
-0.29425302,9.0816555,4
-4.9579005,-4.510494,4
2.666732,-1.25688,4
-4.8451433,-5.183766,4
-1.0696652,-7.623885,4
14.770992,0.24916227,4
-1.6054431,-4.978748,4
-6.6386595,-4.144169,4
-3.004793,-7.004466,4
3.5485628,11.518184,4
-5.566507,9.42494,4
-0.8757953,-0.40611425,4
15.166991,2.578445,4
-6.0579586,-2.4954755,4
-3.9549754,-4.299686,4
-6.746255,-4.0875144,4
-0.45179763,-4.6116157,4
1.4849929,1.9155015,4
1.1111903,-0.44830653,4
0.58171797,2.2509162,4
-2.6380174,-3.4864638,4
11.812569,3.6921933,4
14.190358,-5.6898518,4
-5.0898542,-4.6503325,4
-0.08975786,-7.3767505,4
7.2861934,2.5898821,4
6.2332973,8.310316,4
8.074884,6.5319676,4
-9.175426,-3.5286274,4
2.3600435,-0.30813196,4
-6.760439,-2.5161853,4
-2.342854,3.182508,4
0.9694402,6.2899184,4
0.32744578,10.040668,4
-2.401567,10.803751,4
3.515941,-1.1538875,4
-0.43635508,-0.64368355,4
-8.257421,-10.876149,4
8.028295,6.422349,4
13.060967,-9.114034,4
-12.429254,0.53041,4
-3.8736544,-8.163604,4
8.191199,3.9365108,4
13.301666,-1.6967679,4
2.63067,-5.4835615,4
-4.1087375,-2.7242093,4
8.092503,-0.0005077023,4
12.165546,-0.53221476,4
3.1384423,-4.454186,4
2.6624534,0.0065839384,4
-0.15823467,-1.9727701,4
5.6182323,4.420582,4
6.02034,3.4323306,4
9.242808,-0.32797125,4
2.9084847,-4.898706,4
0.4176452,2.3226814,4
8.935152,7.2201643,4
9.178702,7.306802,4
2.244027,13.808021,4
9.320098,2.6886997,4
7.2032676,10.684448,4
-8.562254,-10.699409,4
-2.84904,7.485836,4
-1.0225337,8.45718,4
2.4304314,-4.2976704,4
