X,Y,N
-0.02121662,4.5093184,4
0.2574757,4.74603,4
-8.4166355,-3.7586012,4
-1.1254685,-4.6127534,4
10.637542,-1.1096915,4
9.651225,5.271541,4
0.9335038,-8.956279,4
-2.2632463,-5.3106756,4
5.4411454,6.33529,4
-8.133081,-6.5122705,4
12.051608,-5.4623847,4
3.8137672,0.5213515,4
3.0757182,7.0870986,4
4.1186886,4.7258925,4
4.747984,5.7290025,4
-1.6525464,-0.350963,4
-2.2288713,-1.1678457,4
-1.5895419,-3.319018,4
-4.640824,-3.2280965,4
-2.3790283,4.6741276,4
-2.3756304,8.890464,4
12.513309,-5.5572248,4
1.6286556,2.7054803,4
0.9904158,14.8242855,4
-0.71126306,-1.4284015,4
-3.5274086,9.532259,4
2.13344,-0.7969931,4
10.7408495,-1.0291778,4
10.757386,-1.0322624,4
3.931741,0.6158241,4
9.951431,0.63925314,4
6.14638,3.8710546,4
-6.891344,-1.7058649,4
-1.1387805,-5.339956,4
-7.5977445,-6.0249004,4
-5.5779967,-7.670873,4
-7.0442796,-4.9817786,4
3.2735064,0.8716941,4
-5.4529104,-6.7864523,4
2.9393451,9.471872,4
9.394304,1.8365544,4
1.5672019,0.48786077,4
-1.1741012,10.021576,4
-7.8129325,-6.5537333,4
6.2646737,-5.7729135,4
2.973809,-6.4125724,4
-5.2709703,-2.1681051,4
-4.659543,-3.2198265,4
1.1305296,3.2980654,4
-0.9706974,5.601636,4
8.294699,5.56096,4
0.64348674,-5.536392,4
-7.8146224,-6.6097403,4
-0.74274594,5.2030287,4
-3.0481346,-3.6366062,4
1.2616552,-8.937913,4
-8.745343,-4.110522,4
-6.7261147,-6.5484414,4
4.1828856,1.6516578,4
1.1134696,-4.760122,4
1.4367255,-4.847428,4
4.9033537,6.4907546,4
3.3951902,1.8869749,4
4.7988524,5.173665,4
0.31594756,-9.025736,4
-4.4793525,-2.042988,4
-1.547665,-1.7471544,4
8.7215805,13.786096,4
-0.63321525,7.6619134,4
-5.9738417,-1.0398445,4
-8.997715,-3.6908774,4
5.5226407,5.1871266,4
2.5500493,0.34125993,4
-0.14495756,-5.6804647,4
2.565734,1.0168698,4
-2.3347454,-4.3758354,4
4.939572,5.9405823,4
6.676791,-7.162214,4
11.012802,-0.9025439,4
3.401552,-5.7137294,4
-6.372765,-2.417199,4
4.7929797,2.8273838,4
-9.366259,-3.6247025,4
5.1599455,3.512688,4
2.467933,-5.444211,4
3.3780417,3.9155407,4
2.5172086,-0.55833334,4
-1.1563587,-1.6232139,4
-0.53499734,-4.951048,4
3.400029,-6.367027,4
-1.0689168,-6.0385385,4
-6.9056506,-5.229574,4
0.031297673,-9.914517,4
3.63555,-5.793507,4
-3.11486,9.787604,4
-1.147771,-1.5191656,4
-6.9017816,-8.345953,4
-1.9820927,-3.7882288,4
4.86376,5.3937907,4
2.3768795,4.9505405,4
4.842732,5.3747745,4
3.0064294,-4.9421945,4
-0.18264262,-9.898457,4
-4.871331,-1.2537549,4
0.090938315,-10.094872,4
7.51205,3.7910528,4
-3.5667503,-5.5348163,4
1.5348154,-6.9897714,4
-2.5116208,-4.5019655,4
10.489968,1.033877,4
5.682277,5.268846,4
-5.8365874,-2.9471083,4
-5.095157,-2.0007973,4
9.680265,1.812525,4
-5.534703,-1.9856912,4
-4.6444025,-1.8464316,4
-4.711422,-6.9675174,4
3.6004467,3.632023,4
0.026298478,-4.667129,4
2.6397731,0.24136007,4
1.1933601,0.29732317,4
-0.9467184,9.716613,4
-0.09070032,4.547945,4
-0.053604208,9.184674,4
-0.58908665,7.773759,4
1.0951368,6.648183,4
4.185046,5.60872,4
4.174992,5.6643486,4
1.5593708,4.3115087,4
1.53325,-2.2243366,4
1.4420561,-2.3382533,4
3.380481,-5.66445,4
-0.0041070106,10.877857,4
1.9732146,-5.540134,4
7.684425,5.50049,4
9.535116,6.2571006,4
1.2700692,0.92155224,4
3.0093684,-4.9177837,4
3.4515991,-4.5684566,4
-6.0308886,-0.98762345,4
2.2219884,-8.622695,4
-7.699009,-2.6218736,4
-4.833869,-2.7779922,4
1.5430623,-5.3933635,4
-5.9609995,-1.7047501,4
12.956251,-4.169106,4
-9.385335,-3.8051145,4
11.129234,-6.2305183,4
0.49705324,11.968391,4
3.6355865,-4.3760815,4
-2.8053854,3.4895682,4
-9.718628,-3.7826111,4
2.736952,5.010801,4
-0.28242108,-9.896198,4
1.6687483,-5.738887,4
4.78631,4.0666113,4
4.4432974,-5.815969,4
-4.8286614,-1.9593198,4
1.2143903,6.1485834,4
1.1873786,-8.861681,4
7.6525936,3.0705426,4
-0.5341634,10.954885,4
6.0572057,6.110479,4
-2.6476,7.708516,4
5.3270383,3.8050587,4
9.899668,0.564088,4
9.899575,0.5736779,4
-0.13958773,-4.9324923,4
-2.1034875,-1.1593677,4
12.925522,-4.1920977,4
1.1425185,6.573591,4
7.2396474,3.6387472,4
6.6741233,-7.180965,4
-0.90087193,-2.1571875,4
2.4405365,2.639552,4
-2.8059742,-1.2014531,4
-5.346222,-6.843714,4
9.125112,3.0642967,4
-8.967242,-3.660201,4
-1.174899,-4.6740303,4
-6.725061,-8.34627,4
-8.95063,-3.2892902,4
2.3631408,4.8804154,4
7.304953,4.7567587,4
-5.2851295,-7.765215,4
-1.6107894,-4.9843354,4
-4.8710074,-2.682633,4
-1.3267817,-1.510694,4
8.970225,-10.600616,4
-8.955075,-3.5984797,4
-5.6131954,-5.328253,4
-0.910617,-2.6997368,4
-0.9096234,-2.6750405,4
-3.3429472,-6.2825384,4
-0.25602192,-9.906073,4
0.7768836,6.090755,4
6.0265574,8.320998,4
6.5465603,3.7375124,4
-0.86526126,12.294108,4
2.0545068,-9.09017,4
4.010056,-6.841096,4
3.9741576,-6.8235745,4
3.9528341,-6.783751,4
3.890229,4.736298,4
3.7502818,4.648825,4
-0.2606053,-2.7308183,4
-1.0663737,9.75108,4
3.0045698,-6.271504,4
-6.9345074,-8.48425,4
10.172907,1.9991406,4
7.726858,3.3982866,4
3.7529218,-5.0956326,4
-1.6364375,-3.0143254,4
1.1020113,-4.7148457,4
-0.11729722,4.55254,4
16.32235,-1.2469611,4
1.9880638,-0.9844249,4
-1.2913789,-4.4544983,4
-7.1124344,-8.806038,4
0.11836822,-5.455986,4
-1.3691692,9.399577,4
3.9162645,2.6485505,4
-8.023304,-3.8863463,4
2.2635427,-0.21195829,4
4.298771,7.462831,4
1.7906905,2.6062174,4
7.4403276,3.9659932,4
2.4344392,4.9171267,4
4.3331647,2.2782025,4
3.3456235,-0.4264622,4
-3.1473122,8.7713995,4
0.87065756,0.37652567,4
-2.228327,-1.2043437,4
0.03110058,-4.706425,4
-3.1055627,9.79343,4
-0.69753087,10.570025,4
-1.2105619,9.888415,4
-0.7508334,11.680085,4
-3.5917914,-9.137754,4
-0.70244366,5.463842,4
-3.6045043,9.553221,4
-7.187376,-2.1743753,4
-3.4037728,-9.171604,4
-6.880331,-8.383708,4
-0.06702756,-4.741705,4
-4.362189,-2.043392,4
3.2115433,9.324131,4
-5.910318,-1.8091235,4
1.10316,1.1664183,4
-2.6840003,-6.142012,4
-6.4631577,-1.818147,4
-6.5962276,-1.50759,4
-6.475586,-1.8051678,4
-1.6382796,-0.35009116,4
-1.6094226,-0.3075503,4
4.2227054,1.6302131,4
-7.1932707,2.9919732,4
2.6315808,-1.0670166,4
-1.627113,-5.1065016,4
3.4567285,7.981076,4
-1.2805495,9.800337,4
-1.3038913,-4.4248643,4
3.227253,9.3154,4
-6.3974557,-1.6158794,4
-0.12836444,4.4428844,4
-6.748635,-6.484118,4
3.5215542,8.00467,4
3.5272229,1.8869215,4
1.9641939,4.7191873,4
-0.7825732,11.659662,4
3.60667,-5.6146517,4
0.7515902,8.331149,4
-0.42026043,9.946175,4
-0.8679907,12.293824,4
3.8233798,-6.7876835,4
7.261298,4.2168922,4
8.108441,4.4434733,4
-7.0609865,-8.818135,4
8.686729,3.299099,4
4.0965977,1.7393279,4
11.090382,-1.0016727,4
-2.0875995,9.441851,4
-2.0778706,9.411962,4
3.2281418,-4.748346,4
11.638689,-0.0050846436,4
2.6823914,0.09477469,4
-8.365592,-3.7733223,4
1.9355315,2.627777,4
0.11179372,4.8967094,4
-7.879239,6.1963906,4
2.3613367,7.9302974,4
2.5727236,0.8121481,4
-2.8094313,3.4839535,4
-1.7622676,-1.4343264,4
-1.5747359,-3.289232,4
-1.637567,-0.3209571,4
-2.3219652,4.683686,4
4.290965,4.7340217,4
3.6775258,3.8337831,4
7.9564233,4.4866033,4
3.288881,-0.4696128,4
9.41779,1.8521237,4
4.342084,-5.4311004,4
-1.6148436,-0.31477135,4
1.5916129,-1.3927237,4
3.4517612,-4.5615616,4
-0.43495667,8.618852,4
0.5458841,8.441077,4
-0.5079222,8.587335,4
-0.5155963,8.511516,4
1.9259593,-0.023098221,4
6.0356183,5.582627,4
5.5137773,5.179946,4
-5.6932015,-2.9445868,4
10.743199,1.021624,4
3.7674115,2.8471467,4
1.498795,-4.9750743,4
1.9890776,-0.6206556,4
11.617848,0.22683305,4
0.8831952,8.218965,4
-7.849295,-6.6755533,4
-4.452132,-1.5954074,4
-5.245076,-7.5364323,4
3.051549,-4.9081674,4
3.006268,-4.918429,4
-10.060636,1.3565915,4
-10.060555,1.3565279,4
-10.062714,1.3552262,4
-2.7875974,3.5022886,4
-6.245923,-7.566851,4
1.5358571,-7.163449,4
4.607904,2.8955016,4
-2.7349682,-6.3456035,4
4.5180073,-5.945412,4
6.4339113,-6.707296,4
-1.7186731,-1.542337,4
-0.8378862,-1.4523807,4
-0.48689768,12.065076,4
-0.31281334,11.795771,4
9.083336,3.1769698,4
-7.7932544,6.1115212,4
-1.4994912,-1.7690088,4
-1.1994387,10.121,4
11.271109,-0.950815,4
-2.0616097,-1.2291743,4
-5.7864122,-1.0338573,4
4.416462,-5.8562975,4
-1.2772087,9.750636,4
-9.436316,-4.361098,4
2.9870055,-1.0251971,4
-9.310736,-4.8380055,4
0.30017743,-10.096872,4
11.060233,0.62047446,4
-0.6656949,-1.7780513,4
-8.461657,-3.4244528,4
-1.0854263,-1.6262414,4
-2.2474818,7.8558536,4
2.0238643,8.898237,4
1.8695071,-1.1206892,4
11.357074,2.2015605,4
-3.47971,-2.3655107,4
-2.0493138,-6.2836285,4
-8.97518,-2.9862237,4
1.6882374,-7.3039837,4
-2.212336,4.598914,4
2.2694764,-0.5385993,4
-2.1903188,4.5932975,4
-0.14137584,-5.111543,4
8.93573,2.500481,4
12.107699,-5.418738,4
-9.422865,-4.263879,4
2.7826324,-9.275355,4
4.286126,5.3126454,4
5.018775,6.693048,4
6.4372673,4.5545797,4
-6.6881714,-3.3326354,4
2.1616426,-0.6669063,4
-4.5825176,-2.6677494,4
-0.67752445,4.054957,4
1.0372342,4.3821955,4
-0.7066578,9.616323,4
-0.52458745,11.899487,4
2.1045523,-0.6635652,4
0.077844515,-3.0100899,4
-7.857474,6.171442,4
4.7845635,5.8229113,4
11.99043,-7.24362,4
-7.039246,2.841793,4
-4.3489714,-7.6172276,4
6.9953303,3.9617157,4
11.350282,-0.8802883,4
3.625269,-5.1592417,4
-1.3157007,-4.8349853,4
-3.9344647,9.635847,4
11.030147,0.3447329,4
3.6135354,-6.7214236,4
2.5514598,-0.564717,4
1.7092904,-1.6419686,4
4.475268,2.8503227,4
4.8756757,3.2365236,4
9.527523,5.617612,4
3.126871,-6.1200037,4
1.7327474,0.47674364,4
6.6440687,4.3341827,4
5.0501595,5.9264255,4
1.0080369,14.840742,4
7.5292535,3.7781248,4
6.674563,12.502568,4
-7.8680987,5.6852765,4
0.73092705,6.404885,4
1.1155112,6.668374,4
3.2120385,-7.124901,4
1.1190773,6.668268,4
0.75544095,6.4468007,4
3.1169353,-4.7767453,4
0.80812013,1.2130631,4
3.198079,1.859935,4
2.9722085,-6.695068,4
1.618357,-6.09535,4
-8.881404,-4.09,4
3.7753537,0.4806477,4
-3.8190901,-2.4563112,4
-4.6918573,-2.4450004,4
1.5232992,0.4501906,4
-2.2650456,-1.2139695,4
-6.38241,-7.586373,4
-5.0180945,-1.5148588,4
2.7085063,-1.0666691,4
-8.04387,-6.5634584,4
-5.467226,-6.7559595,4
7.5463095,3.4848647,4
-7.187757,-1.8293625,4
-1.9743924,9.270703,4
-5.130317,-1.6013919,4
-8.30994,-2.570954,4
-6.0708814,-6.927459,4
-3.4580405,-4.072508,4
-5.0180025,-6.217637,4
-4.6077743,-2.6135645,4
-1.4054388,-1.5335491,4
3.8750143,3.0478728,4
3.496706,2.2411587,4
-3.6997402,8.413996,4
4.7197037,4.2899213,4
-8.876666,-4.122547,4
1.7642434,-7.31965,4
3.0775695,0.4983086,4
8.089129,2.814001,4
11.3760195,2.2037623,4
-4.1429925,9.655947,4
5.098689,3.4851098,4
3.0031335,7.3966146,4
2.7735746,4.9687295,4
-9.256807,-3.2077157,4
-6.310907,-5.240378,4
2.3158543,-5.614687,4
11.542768,0.21140367,4
-9.758988,-3.7726507,4
2.3640187,-0.12084437,4
2.0036259,8.936556,4
11.343243,0.38252833,4
3.497751,11.042473,4
-9.371166,-3.7305312,4
0.08952615,-9.257946,4
9.139164,3.5004985,4
5.9833393,5.7175074,4
6.8737946,-7.3162184,4
1.346227,-6.8204484,4
-2.7479749,8.073474,4
-4.183803,9.674926,4
-3.1806707,-9.357311,4
2.158314,0.55361646,4
-3.1749105,8.772856,4
-3.7218149,-6.011753,4
2.1968567,-9.171523,4
-3.532568,-2.399293,4
-1.1824526,10.014129,4
16.32664,-1.2508882,4
-4.6561303,-6.856309,4
8.135163,2.818829,4
-2.9103172,7.899275,4
-2.2210963,-6.079209,4
-0.42735666,4.602203,4
3.130095,0.41736984,4
-3.6093218,9.620559,4
-7.8633766,-6.5990586,4
10.098643,3.8001602,4
11.559496,1.2042913,4
11.57237,1.1854283,4
2.861169,9.526217,4
1.3710376,-7.171618,4
0.13851702,-9.325488,4
-9.570256,-4.5814576,4
1.4194384,2.745342,4
-3.918343,-6.283903,4
-9.325888,-4.813867,4
3.4773333,5.2497125,4
3.368373,2.8586233,4
6.6764426,12.507208,4
4.2135487,0.67540133,4
-9.294098,-3.3425956,4
-6.041305,-0.9460298,4
-1.7275665,-4.03749,4
-0.75815576,5.210745,4
9.269911,5.2476583,4
-0.46517766,12.036711,4
-0.51976764,12.046634,4
9.275796,5.253092,4
-0.7477212,5.179695,4
9.266489,5.2511153,4
-0.75644374,5.2223,4
-0.51303434,12.07726,4
6.5272527,7.084877,4
0.78182524,4.7066264,4
6.516586,7.072402,4
-0.102160655,-1.4078761,4
1.6581538,6.831083,4
11.563895,0.37410495,4
10.023702,3.8274252,4
0.7308953,6.1851153,4
2.3630705,-5.4115148,4
4.7345414,1.9068729,4
-7.624253,-6.778752,4
2.90629,0.106544465,4
2.8924446,1.3739505,4
7.0400696,4.7807045,4
11.594934,-6.8424344,4
4.049229,-6.869957,4
1.215712,6.705471,4
-8.735221,-3.7801707,4
-0.32052654,-5.757742,4
7.8958225,5.4418306,4
8.9338045,5.8707,4
-4.544071,-6.810511,4
9.921208,1.275942,4
1.5764545,6.788966,4
3.5159438,8.010579,4
1.3536849,6.7378407,4
4.1144557,7.694252,4
2.7859163,4.926585,4
-1.3235005,2.5008948,4
-0.31222752,-3.1763384,4
-8.555781,-2.8663452,4
-3.485464,-2.4122164,4
-2.7083213,-6.4015403,4
-8.978811,-3.4167457,4
-5.632031,-6.613792,4
-5.6622515,-7.626918,4
-2.5359244,-4.9439197,4
3.413595,2.657101,4
10.747751,-0.99353147,4
7.997482,5.163146,4
3.7961993,0.60034686,4
10.470827,1.0298448,4
2.284877,0.47255892,4
11.254678,-0.93982095,4
12.18742,-5.3654866,4
0.46758428,11.93316,4
1.2102884,2.5427995,4
1.1906637,1.2267717,4
1.2520931,2.2866037,4
0.1580231,-4.421862,4
1.6197617,-1.9749142,4
1.1847714,2.3311377,4
0.40884137,-3.8669631,4
4.24573,3.3407965,4
11.596476,0.24402203,4
4.2513757,4.432999,4
3.3169093,3.9815881,4
5.2256193,3.6364965,4
2.9965034,1.4920893,4
4.430723,2.787101,4
3.688191,-6.6352735,4
7.8062897,3.3634183,4
8.314529,3.3196206,4
4.689843,3.0424318,4
-0.2456594,9.852568,4
4.489511,0.43810326,4
8.57239,3.3060973,4
-0.14719902,9.376984,4
3.2819295,11.323851,4
16.310787,-1.2341377,4
-0.9242184,-2.764111,4
3.051772,-6.142748,4
2.9723659,-6.474227,4
4.9162703,5.5151463,4
7.488644,4.888958,4
8.970277,-10.6006,4
