X,Y,N
10.406278,0.90942895,5
-6.9205832,9.235878,5
5.186213,2.737416,5
10.655211,3.145376,5
10.166796,0.4569492,5
7.7800975,-0.5738695,5
11.654762,16.52239,5
11.152892,15.468954,5
7.863605,1.4718183,5
-7.551645,9.081748,5
7.354975,1.096841,5
11.432089,6.660072,5
9.424144,6.846804,5
7.8378534,1.6161427,5
4.234939,4.4502306,5
8.27821,6.7089977,5
9.592259,1.7389599,5
12.306501,8.14164,5
11.977355,8.945874,5
4.6315765,3.002464,5
10.067222,0.47856298,5
7.591448,4.3611903,5
-7.6439624,9.397292,5
23.375896,13.758497,5
8.760053,0.30199644,5
19.861063,11.051943,5
12.789931,8.256872,5
8.137639,2.4122648,5
7.721271,0.9998431,5
8.164607,5.3240957,5
6.020222,3.483797,5
7.7787604,6.0121937,5
19.87873,11.080388,5
10.305006,3.9484332,5
8.005815,1.319949,5
9.642874,5.184338,5
6.2422647,0.2991213,5
10.533575,0.8733299,5
7.851927,4.108795,5
10.095577,4.0441356,5
11.354639,15.275046,5
10.028384,0.30315378,5
23.404007,13.78704,5
10.422664,1.37341,5
6.297489,0.2739049,5
3.586384,2.1954803,5
5.0511837,1.1872132,5
6.180599,4.0531087,5
19.859743,11.036687,5
6.890417,1.3041961,5
8.138552,6.57834,5
4.0705614,4.1577,5
5.6357064,3.3276618,5
7.1866755,4.4953074,5
20.3473,11.385306,5
9.847221,3.6642349,5
10.846668,7.351393,5
9.861046,2.9404612,5
10.17742,0.39187008,5
6.1810284,3.3153183,5
4.226435,4.3811936,5
7.929578,5.804134,5
7.517398,-0.07831609,5
4.093845,2.8341799,5
6.057224,2.0619967,5
4.446539,2.9456418,5
6.8259535,1.3364686,5
4.23784,2.8643694,5
5.9686136,2.1190557,5
10.501441,0.74635035,5
-7.8626647,9.487862,5
11.257931,14.92952,5
12.719415,8.544121,5
8.252775,6.272256,5
-7.4591894,8.991856,5
10.200928,1.219224,5
-7.469366,8.325642,5
9.762702,1.2416056,5
10.854544,9.070916,5
4.177429,4.28338,5
8.242643,6.665905,5
7.2546754,4.812799,5
5.6648407,1.8152647,5
10.261049,4.0686126,5
7.260413,4.185097,5
9.59509,6.639524,5
19.738855,10.9789295,5
-7.805915,9.512432,5
5.7571316,1.640476,5
-7.1502466,9.255318,5
9.987675,4.3772535,5
9.991716,2.7542827,5
-6.9832025,9.1309805,5
9.676068,0.77798533,5
-7.8249,8.518527,5
-7.6883388,8.865735,5
9.437441,7.484917,5
6.5189085,1.9521414,5
11.530911,8.774867,5
11.161117,7.1679206,5
12.390119,7.7508907,5
3.65924,2.1502109,5
8.408247,6.5858436,5
7.266759,0.95397216,5
11.173827,15.413587,5
6.119673,4.1093163,5
9.022388,1.0702667,5
4.4287615,3.2516997,5
11.600483,7.589993,5
8.340723,7.4148703,5
7.4927673,1.9760247,5
4.0583515,2.7608833,5
12.386653,7.5504937,5
12.135033,6.7389483,5
4.253915,4.306923,5
9.090154,5.1444917,5
6.0553203,2.5447662,5
7.5863705,0.97302973,5
11.407857,7.73928,5
8.025294,6.290786,5
7.9118114,0.98285294,5
7.9951315,-0.22434522,5
9.342412,1.033023,5
8.233641,3.2965968,5
8.717128,7.067483,5
10.656999,3.2816923,5
7.3502645,4.999921,5
8.331114,0.894842,5
6.7135744,3.5583417,5
9.588795,1.8228935,5
9.540055,1.9537859,5
11.825721,7.114303,5
10.00669,4.2656827,5
4.1029267,2.7987142,5
11.49404,7.667111,5
5.7921267,3.6620362,5
7.650158,3.7625782,5
6.1232333,4.614027,5
9.680782,3.215825,5
6.883209,-0.41153783,5
9.631931,5.65684,5
7.053993,4.584295,5
9.7780695,6.526173,5
5.220025,1.3170408,5
10.009517,1.2390443,5
5.433057,2.4164145,5
7.2322555,4.7709866,5
11.831322,16.758148,5
8.858913,0.9216471,5
7.3095613,4.8293867,5
12.818515,8.546725,5
10.379491,1.0656396,5
8.728568,0.38976276,5
6.289079,0.19395399,5
4.136775,4.2553644,5
-7.034469,8.47268,5
9.27065,1.3739501,5
5.8454485,0.87047416,5
12.276712,7.244231,5
5.8640227,1.1619964,5
4.737546,4.323223,5
10.451937,3.9433687,5
8.015464,4.755996,5
7.6613917,0.11174208,5
11.449282,16.153036,5
9.327238,7.2198887,5
8.155163,2.0560608,5
10.073153,2.7396734,5
7.799233,2.1365871,5
10.128315,0.69316965,5
7.0008206,1.6171353,5
7.8597302,0.8761363,5
8.717245,3.0819192,5
11.258773,15.3495035,5
5.6216087,1.9852651,5
10.1223,2.5097163,5
11.724013,7.2655554,5
6.4094224,-0.11786506,5
8.431625,7.3692484,5
6.402494,-0.2818029,5
11.557543,8.537084,5
6.1868296,4.558228,5
10.162505,9.438995,5
20.243013,11.297897,5
-7.668453,9.418038,5
6.3142157,0.2658521,5
4.168181,4.2819977,5
-7.4456778,9.196593,5
8.009327,2.0857012,5
7.900223,3.5594673,5
10.067941,4.276493,5
8.557127,1.5584219,5
-7.821965,8.627556,5
6.6309943,0.5246344,5
-7.3839827,8.768421,5
8.114484,2.1586103,5
12.71224,8.100027,5
5.066605,1.1896555,5
7.923609,6.0114765,5
10.270476,0.81908524,5
7.966906,5.2852197,5
10.470155,9.112878,5
7.324726,-0.5506122,5
10.513538,8.980644,5
10.151448,9.44689,5
-7.566017,9.354086,5
8.101962,5.9617085,5
11.126648,15.218067,5
23.382376,13.764699,5
-6.9770336,9.315785,5
7.843038,-0.14549692,5
11.359347,15.975887,5
11.550295,16.366844,5
5.6859646,1.8771435,5
12.124406,8.900691,5
6.338052,1.9416294,5
8.857615,3.1437302,5
-7.9159107,9.407633,5
7.0677457,3.7489,5
10.438655,2.878719,5
-6.8191113,8.624008,5
12.795551,8.449725,5
-7.8341155,8.995036,5
-6.908246,8.742914,5
3.603862,2.2702286,5
11.35043,15.8941,5
9.238956,4.951752,5
11.515207,6.996624,5
11.665756,7.6699543,5
9.894072,6.6110806,5
7.9282203,1.6478657,5
11.652218,8.446209,5
4.2020464,4.346692,5
6.4613333,-0.3603864,5
-7.669391,8.276764,5
8.299907,1.2232015,5
6.9038134,1.5234858,5
6.1756606,4.2871456,5
4.7851787,2.9622264,5
7.8337746,0.9346951,5
9.603645,1.8107582,5
8.36924,7.4529576,5
6.50579,1.9369112,5
19.87392,11.103187,5
11.508176,16.33089,5
5.423109,4.567654,5
10.224954,4.5307717,5
11.354712,15.912764,5
9.560423,6.7875495,5
5.8931975,3.416717,5
7.556259,-0.07385179,5
8.80392,3.16407,5
9.1271105,7.676047,5
11.464989,16.178741,5
10.149055,9.451394,5
11.895692,16.833654,5
11.887746,16.8247,5
7.095045,4.5108476,5
-7.046764,9.205647,5
12.16758,8.911808,5
-7.5347166,8.313391,5
8.591302,3.1434984,5
9.823074,3.4010067,5
8.475813,7.4270935,5
10.359045,4.0207877,5
9.734914,0.89918536,5
6.8166294,3.3438761,5
8.773201,6.836181,5
20.337322,11.378965,5
9.4299345,0.6371988,5
11.328068,14.956495,5
20.110767,11.2343,5
9.144889,7.1461363,5
8.242996,1.5324562,5
20.203337,11.278324,5
20.134413,11.236202,5
6.5399213,0.4926595,5
5.9262786,3.4499147,5
9.906005,3.5578384,5
7.8698516,-0.56160384,5
10.005848,4.512819,5
9.175785,3.2177985,5
8.742958,0.88427037,5
19.745314,11.004664,5
10.028119,3.605348,5
10.224489,9.277044,5
-7.2653356,8.385426,5
19.843178,11.017517,5
9.237402,1.1889354,5
10.702284,8.880583,5
8.696974,7.116289,5
11.175361,7.7712483,5
9.0410185,0.7079813,5
10.523062,3.4043307,5
11.282195,14.994375,5
7.1667085,4.3016987,5
11.55162,16.357653,5
12.031716,7.5601883,5
10.095836,3.7311485,5
9.186876,5.073925,5
-6.832797,8.640633,5
11.560461,8.565215,5
11.07074,15.20548,5
6.7372613,0.62532693,5
8.199076,1.336348,5
11.697576,6.903041,5
6.8657327,3.5439146,5
7.886129,4.189163,5
8.459171,3.1697483,5
6.2894735,3.8488932,5
9.057298,7.5841236,5
-7.8673563,9.497184,5
8.339268,2.7861156,5
6.1828904,4.5620956,5
10.193829,0.4372461,5
3.669268,2.9211411,5
11.581438,7.590544,5
9.787696,3.420639,5
11.194414,15.489644,5
6.2272525,0.34808645,5
10.555591,0.76796895,5
6.8299103,3.301704,5
8.638341,7.2727923,5
7.9409323,1.7062858,5
7.784634,5.954303,5
8.11129,6.6769557,5
7.2867827,4.165817,5
7.580037,3.8214676,5
8.465995,2.0705988,5
3.76522,3.1237643,5
7.9021015,1.6835774,5
-7.167344,9.382417,5
8.22217,5.589069,5
6.110754,3.4611015,5
10.075759,2.7771301,5
23.382713,13.765186,5
8.357538,1.1856934,5
6.1147556,4.621836,5
7.8986936,4.524261,5
11.3739395,8.901333,5
-7.214323,8.924012,5
3.6299791,2.8247235,5
23.361979,13.745425,5
12.356779,7.7411304,5
9.527125,0.073471725,5
-7.5678406,9.184343,5
11.962696,9.111108,5
19.782473,10.96389,5
12.627181,8.020033,5
3.5575829,2.3216016,5
8.314665,1.6784679,5
8.272852,0.8009566,5
8.348988,2.00931,5
7.1106277,4.428291,5
7.701428,5.121823,5
6.3439174,-0.28751037,5
9.478816,0.0149524,5
6.0859394,0.6674365,5
9.776787,2.2161808,5
9.124016,6.9925566,5
9.618983,4.930642,5
11.15152,15.198064,5
10.389109,3.9804437,5
4.3740435,4.3585544,5
11.784488,7.072234,5
-7.718632,9.358414,5
8.916842,1.6121314,5
6.0958805,2.7521348,5
10.101658,2.438943,5
11.997674,7.7493896,5
10.013186,8.697333,5
12.239558,7.743244,5
3.5881555,2.2936463,5
6.012664,2.361282,5
7.088947,4.638873,5
7.67373,3.814307,5
11.2705,15.012015,5
7.440738,4.9570327,5
-7.784667,9.321796,5
9.344717,0.66078097,5
8.239199,2.4824264,5
12.643062,8.686153,5
9.405125,3.1635566,5
12.602307,8.054114,5
10.221372,0.3702731,5
10.48309,0.72674376,5
10.161085,4.526003,5
6.439896,3.523674,5
5.1188245,3.2834296,5
6.7392106,3.186491,5
11.259652,14.903252,5
-6.7901483,8.741771,5
5.3551874,2.5754452,5
6.6968737,0.67308855,5
7.839971,-0.011750126,5
7.994655,1.8495106,5
5.6520424,1.4995319,5
